Business_Name,Rating,Total_Reviews,Stars,Review
Sports World Patio Tlalpan,3.8,248,4,"De las albercas más amplias, mayor movimiento de personas, ya mejoró en limpieza en calidad del agua y temperatura, instructores amables, puntos a mejorar casilleros hay varios que no cierran entonces metes tus cosas y hay que estar brincando a otro que sirva y cuando sales si no te fijas bien luego ya no te acuerdas donde dejaste las cosas, regaderas mejorar presión y salida de agua caliente más rápido
Otros: bien distribuido, costo de estacionamiento accesible"
Sports World Patio Tlalpan,3.8,248,4,"Es muy triste que las regaderas funcionen mal y se desperdicie a diario gran cantidad de agua
Algunas solo tienen agua caliente, otras solo fría, otras sucesivamente caliente o fría sin lograr mezclarlas
El resultado es que para bañarse se desperdicia el doble de descargas que se usarían si funcionarán bien
Es terrible y muy grave que en lugar de buscar procedimientos para ahorrar agua se desperdicie el vital líquido
Ojalá lo corrigieran"
Sports World Patio Tlalpan,3.8,248,3,"no se como estan los vestidores de hombres pero en el de MUJERES cada vez peor, para tanto dinero que se paga ARREGLEN YA LOS CASILLEROS DEL VESTIDOR DE MUJERES, cada vez hay menos que sirvan y es una flojera estar viendo cuál si funciona y ARREGLEN LAS REGADERAS, casi no hay agua caliente y tardan mucho en ENTIBIARSE porque ni a caliente llegan, pésimo."
Sports World Patio Tlalpan,3.8,248,5,Las instalaciones están bien
Sports World Patio Tlalpan,3.8,248,4,Es un excelente lugar
Sports World Patio Tlalpan,3.8,248,4,"Muy bien. Hay de todo. Aunque hoy lunes 19 h, muy lleno, pero todavía se podía usar caminadora y elíptica sin tener que esperar"
Sports World Patio Tlalpan,3.8,248,5,
Sports World Patio Tlalpan,3.8,248,1,
Sports World Patio Tlalpan,3.8,248,5,
Sports World Patio Tlalpan,3.8,248,5,
Sports World Patio Universidad,4.2,596,,"Llevo en este lugar más de 7 años. Me da tristeza ver que manejado como está ahora es solamente un lugar de 2 estrellas.
El equipo se encuentra en malas condiciones, las máquinas se sueltan y es cuestión de tiempo antes ir alguien se lastime.
Los baños son miserables. Una gran parte de los lockers no funcionan, el vapor no funciona del todo bien e igual es cuestión de tiempo antes que alguien se lastime, y las regaderas tienen una infestacion de moscas que nunca se ha atendido.
Por 125USD al mes creo que hay mejores opciones y como siempre, es una pena porque hay gente muy trabajadora que hace lo que puede."
Sports World Patio Universidad,4.2,596,,"Me gusta que tiene vista a la calle y que por lo tanto entra la luz natural, pero sí le hace falta mantenimiento al equipo, aparatos en general y al plafón (lo cual es raro); también me gustó que tienen equipo que casi no encuentras en otros SW, la atención en recepción y la ubicación."
Sports World Patio Universidad,4.2,596,,"Si buscas un gimnasio completo y de calidad, esta es una gran opción.

Tiene todo lo que necesitas para ejercitarte y relajarte, como alberca, sauna, baño de vapor, clases de yoga, y una excelente variedad de equipos para diferentes tipos de entrenamiento.

El gimnasio es amplio y limpio, y el personal es profesional y atento. El gimnasio ofrece varias amenidades que valen la pena, como servicio de toallas, shampoo y jabón, por lo que no tienes que preocuparte por cargar eso en tu maleta.

El costo es justo por lo que se recibe al ser de los mejores gimnasios de la ciudad."
Sports World Patio Universidad,4.2,596,,"Muy completo, y algo payasos, el primer día no me trataron bien y me dijeron que no tenía ni pases, y que no podría entrar mi bebé al área de fit kids, eso me molestó mucho porque aparece en la aplicación y mi correo que puedes invitar a la gente que tú quieras hasta el día de hoy 7 de enero y me descontaron un pase cuando no debe de ser así, la chica de recepción no me trató bien el primer día que fui, ademas que no aportan gaffet, es uno de los gym mas payasos que e visitado"
Sports World Patio Universidad,4.2,596,,"Lamentablemente me he llevado un mal sabor de boca, dentro del gimnasio abrieron mi locker y se robaron mis tenis, posteriormente me enteré por parte de mi mamá que dentro del baño de mujeres, a una señora le abrieron su locker y se robaron toda su mochila, con ropa, celular y llaves. Es triste saber que fue el personal de mantenimiento ya que después me enteré que corrieron a la persona. Pero el gimnasio no se hace responsable de nada. También quiero comentar que la chica KARLA ESTEFANÍA ARMENTA de recepción que al parecer es coordinadora dos veces se ha portado muy grosera. Uno busca ir al gimnasio para distraerse y disfrutar no ha buscar problemas, este tipo de personal deben de quitarlo ya que por uno pagan todo el personal y no todos son así, hay gente amable."
Sports World Patio Universidad,4.2,596,,"En general es buena sucursal, lo único es que el agua de las regaderas sale fría -tibia
Ya reporte esto y en todas las ocasiones que he ido siempre me cuesta encontrar una regadera con agua caliente.
Es importante que lo arreglen sobretodo en esta temporada que empieza el frío"
Sports World Patio Universidad,4.2,596,,"El gimnasio está amplio aunque distribuido de forma extraña, tiene un ring de box. El personal es amable aunque a la hora que fui no vi a ningún entrenador de piso en el área de pesas. El área de vestidores es también amplia pero igual está distribuida de forma extraña. Las regaderas huelen a humedad. Por hora y media fueron $20 de estacionamiento."
Sports World Patio Universidad,4.2,596,,"El área del gimnasio está muy bien equipada, el personal es muy amable, la higiene en los baños y regaderas es buena a regular, el mantenimiento de las instalaciones específicamente, regaderas y lokers es regular, los servicios son muy completos, estoy agusto. Recomiendo"
Sports World Patio Universidad,4.2,596,,"Y una estrella es mucho.
Hay personal que no tiene las mismas aptitudes y capacidades qué los demás empleados.
El empleado de recepción qué estaba a las 10 de la mañana, no tenía el conocimiento de como funcionan los pases qué les otorgan a los miembros qué pagan anualidad multi club para que sus invitados puedan acudir a cualquiera de las clubes.
Ya en otras ocasiones y por 2 temporadas acudí a reforma, Roma, Patriotismo, Obrero Mundial, Condesa, Manacar, sin la necesidad de que mi Amiga o cliente del Sport word estuviera presente.
El empleado no me permitió la visita alejando qué sus demás compañeros estaban mal. En serio!!!
Dos años consecutivos, 1 mes de visitas diferentes clubs y todos los demás están mal!!!
Ni el tiempo, ni el costo del estacionamiento vale la pena para discutir con cabezas huecas, con poca capacitación."
Sports World Patio Universidad,4.2,596,,"El gym es bueno por ser cadena de sportworld, pero la parte de regaderas led falta mantenimiento y apagan los servicios 1 hora antes del cierre"
Sports World Patio Universidad,4.2,596,,"De mal gusto que faltando una hora para cerrar empiezan a quitar el equipo de pesas que estás usando, lit te están corriendo una hora antes"
Sports World Patio Universidad,4.2,596,,"Podría ser mejor, los aparatos son VIEJISIMOS y se ve que no les dan mantenimiento, Smartfit tiene mejores aparatos, lo padre es que hay muchas clases de todo tipo"
Sports World Patio Universidad,4.2,596,,Sports World Patio Universidad is a top notch gym! Incredible amenities and huge selection of work out options. Very clean and secure.
Sports World Patio Universidad,4.2,596,,"Buen servicio, hay gimnasio y alberca y te dan asesoría nutricional y física. Es algo caro pero vale la pena la inversión"
Sports World Patio Universidad,4.2,596,,Pésima la organización de la camas de hidromasaje. No saben resolver los del frontdesk y no tienen buena actitud.
Sports World Patio Universidad,4.2,596,,"Excelente lugar para hacer ejercicio, nado y al final un buen baño con sauna o vaporcito. La atención y amabilidad de algunos, lo hace todavía mejor.... Lo único malo, es que se batalla mucho para encontrar un locker vacío ya que todos se encuentran bloqueados, instructores en alberca nada atentos, así como un poco más de mantenimiento, principalmente en llaves y regaderas. Fuera de ello, recomendable y muy buena ubicación. 👍💫😉🏊"
Sports World Patio Universidad,4.2,596,,Me encantan sus instalaciones y la atención de instructores y recepción 10/10
Sports World Patio Universidad,4.2,596,,"Muy bien ubicado y nada lleno, se disfrutan mucho sus instalaciones, sin duda una de las mejores sucursales"
Sports World Patio Universidad,4.2,596,,Muy buena atención. Siempre la gente al pendiente.
Sports World Patio Universidad,4.2,596,,Al precio que cuesta es intolerable que el agua de las regaderas salga fría
Sports World Patio Universidad,4.2,596,,"Bueno, pero caro"
Sports World Patio Universidad,4.2,596,,"Esta muy bien el lugar puedes hacer ejercicio sin estar tan lleno y lo bueno es que la etencion es de primera, los vestidores con el sauna están bien cuidados así como la alberca, lo recomiendo mucho, además que tienen promociones y más ahorita puedes llevar a tus niños a un curso de verano que ofrecen en lo que estás haciendo tu rutina de ejercicio. Aveces es. Incómodo que no hay toallas pero de hay en fuera todo bien."
Sports World Patio Universidad,4.2,596,,Todo el personal es muy amable.
Sports World Patio Universidad,4.2,596,,Tiene instalaciones muy bonita
Sports World Patio Universidad,4.2,596,,Buen lugar para ejercitarse
Sports World Patio Universidad,4.2,596,,Clase de body attack... Tienes que probarla. La alberca siempre templada.
Sports World Patio Universidad,4.2,596,,Me encanta entrenar aquí
Sports World Patio Universidad,4.2,596,,Excelente lugar
Sports World Patio Universidad,4.2,596,,Muy atento el personal
Sports World Patio Universidad,4.2,596,,Super amables
Sports World Patio Universidad,4.2,596,,"¿Por dónde empezar? Para la mensualidad que pagas el gym no es adecuado. Es dificil encontrar equipo sin tener que esperar un rato incluso en horarios en los que el gym está vacío. Las regaderas no tienen agua caliente, a veces ni jabón. Quiero ducharme con agua caliente. Por el precio que estamos pagando debería ocurrir. El personal de la recepcion deja mucho que desear en cuanto a atencion. Lo más chistoso es que, sabiendo que se roban cosas de los lockers, te instan a utilizar las cajas de seguridad, de tamaño enano en las que apenas cabe 1 celular y una cartera. Si quieres guardar algo más grande no hay espacio, pero no se hacen responsable si te roban nada... que chiste. Por el precio que cuesta vean otras opciones."
Sports World Patio Universidad,4.2,596,,
Sports World Patio Universidad,4.2,596,,
Sports World Patio Universidad,4.2,596,,
Sports World Patio Universidad,4.2,596,,
Sports World Patio Universidad,4.2,596,,
Sports World Patio Universidad,4.2,596,,
Sports World Patio Universidad,4.2,596,,
Sports World Patio Universidad,4.2,596,,
Sports World Patio Universidad,4.2,596,,
Sports World Patio Universidad,4.2,596,,
Sports World Patio Universidad,4.2,596,,
Sports World Patio Universidad,4.2,596,,
Sports World Patriotismo,4,616,3,"El personal es muy amable, sin embargo a todas las instalaciones les urge mantenimiento, desde las regaderas (de repente avientan ráfagas de agua hirviendo, las regaderas tapadas, los paneles de vidrio sucios y con moho), algunas llaves no funcionan, algunas regaderas no funcionan, algunas esquinas de las paredes con grietas y acabados en mal estado. En general ya necesita una renovación por falta de mantenimiento constante."
Sports World Patriotismo,4,616,3,"Agua alberca helada, calentadores descomouestos para alberca mucha regaderas ""en mantenimiento"", asi como la maquina para secar trajes de baño, tambien en mantenimiento Permanente migitorios y baños, personal hace lo que puede.

Maquinas en buen estado, personal amable,"
Sports World Patriotismo,4,616,2,"La opinión va solo en base a alberca que es lo que yo uso: 4 carriles muy angostos, falta de bancos de salida, agua helada la más fría de todos los clubes que he pisado, no respetan los carriles por nivel les da igual meter embarazadas en el de avanzados, reclame y al cabo de un rato lo ajustaron, un poco turbia el agua, estacionamiento de los más caros, como punto a favor las regaderas sale rápido el agua caliente en la mayoría .
Bueno en conclusión yo no regreso ahí, para alberca tienen mejores clubes"
Sports World Patriotismo,4,616,5,"Siempre que he venido esta vacío, a comparación de otras sucursales. Nunca he tenido problemas con las toallas. Lo que si es que el área de vestidores y el de abdomen es muy caliente, casi no tiene ventilación."
Sports World Patriotismo,4,616,5,"Excelente atención.  Instalaciones limpias. Yo que nado, la alberca impecable. Y como estás dentro de una plaza, puedes terminar tu rutina de ejercicio e ir por algo para comer o tomar."
Sports World Patriotismo,4,616,4,"Buen gym, aunque ya tiene algunos años y se comienza a notar en algunas zonas de las instalaciones y el equipo.

Destacable poder entrenar box aquí.

El tema de la zona es un poco complicada para entrar y salir por el tráfico, sólo para tomarse en cuenta, pero completamente ajeno a Sports World."
Sports World Patriotismo,4,616,1,"THE SALES TEAM HERE IS TRAGIC. I was directed towards them upon arrival and NO ONE ACKNOWLEDGED MY PRESENCE and NO ONE voluntarily made themselves AVAILABLE TO HELP ME.

On top of that I am looking to join the club and was told I could have a free 1 day trial of the gym booking that day in advance. Not only were they not able to grant that request but they also told me it would COST 390 FOR A GYM trial.

NO THANK YOU! 😃"
